ItemNumber,Description,PrimaryVendorNumber,VendorItem,MfgId,MfgName,MfgItemCount,LastCost,StdCost,AvgCost,Revision,ItemLeadTime,DefaultWhse,TotalQty
23-10148-0476,"CAP EL 47UF 10% 50V SMT 6.3mmD x 7.70mmH x 6.60mmLs RoHS",DIG100,"EMVY500ARA470MF80G",CHE500,"Chemi-Con",4,0.012000000000000000,0.000000,0.012000,,0,ELANSR,0.000000
23-10149-0122,"CAP ALUM 1200UF 20% 63V RADIAL 18mmD x 31.5mmH x 7.5mmLS",DIG100,"UHE1J122MHD",NIC500,"Nichicon",7,0.644820000000000000,0.644820,0.644820,,0,ELANSR,0.000000
23-10151-0337,"CAP EL 330UF 20% 25V 105C RADIAL TH 3.5mmLS 8mmD X15mmH RoHS",DIG100,"EEU-EB1E331B",PAN500,"Panasonic",1,0.126000000000000000,0.000000,0.148000,,0,ELANSR,10.000000
23-10152-0226,"CAP EL 22UF 50V 20PCT 105C 6.3MMD14MMH 2.5mmLS RoHS 20-30wks",DIG100,"50YXJ22MT15X11",RUB501,"Rubycon  30 weeks",6,0.053450000000000000,0.000000,0.053450,,0,ELANSR,113.000000
23-10153-0106,"CAP TANT 10UF 10% 16V 1411 RoHS",DIG100,"TAJB106K016RNJ",KYO500,"Kyocera",1,0.312000000000000000,0.000000,0.312000,,0,ELANSR,194.000000
23-10154-0108,"CAP ALUM 1000UF 20% 35V RADIAL RoHS",DIG100,"UVR1V102MHD1TO",NIC500,"Nichicon",1,0.651000000000000000,0.000000,0.651000,,0,ELANSR,9.000000
23-10155-0266,"CAP TANT 22UF 10% 25V 2312 RoHS",DIG100,"T491C226K025AT",KEM500,"Kemet",1,0.545200000000000000,0.000000,0.384920,,0,ELANSR,55.000000
23-10156-0226,"CAP TANT 22UF 10% 20V 1210 RoHS",DIG100,"TAJB226K020RNJ",KYO500,"Kyocera",1,0.111000000000000000,0.000000,0.111000,,0,ELANSR,2000.000000
23-10157-0477,"CAP EL 470uF 50V 20% SMD 105C 12.5mmDx16.5mmH 13mmLS RoHS",DIG100,"VEJ-471M1HTR-1316",SUR500,"Surge",1,0.518950000000000000,0.000000,0.437527,,0,ELANSR,550.000000
23-10158-0476,"CAP EL 47uF 20% 50VDC SMT 6.3mmD x 8mmH 2000hrs@105C RoHS",DIG100,"EDH476M050A9HAA",KEM500,"Kemet",4,0.142000000000000000,0.000000,0.142000,,0,ELANSR,582.000000
23-10159-0106,"CAP TANT 10UF 35V 10% SMD 2917 RoHS",DIG100,"TAJD106K035RNJ",KYO500,"Kyocera",1,0.454866666666667000,0.000000,0.454867,,0,ELANSR,150.000000
23-10160-0106,"CAP TANT 10UF 10% 16V 1206 RoHS",DIG100,"TAJA106K016RNJ",KYO500,"Kyocera",1,0.160000000000000000,0.000000,0.160000,,0,ELANSR,240.000000
23-10161-0227,"CAP TANT 220UF 10% 10V 2917 RoHS",DIG100,"T491X227K010AT",KEM500,"Kemet",1,1.005000000000000000,0.000000,1.005000,,0,ELANSR,0.000000
23-10162-0226,"CAP TANT 22UF 10% 20V 2312 RoHS",DIG100,"T491C226K020AT",KEM500,"Kemet",1,0.270000000000000000,0.000000,0.270000,,0,ELANSR,0.000000
23-10163-0225,"CAP TANT 2.2UF 10% 10V 1206 RoHS",DIG100,"T491A225K010AT",KEM500,"Kemet",1,0.099000000000000000,0.000000,0.099000,,0,ELANSR,0.000000
23-10164-0105,"CAP TANT 1UF 35V 10% 1411 RoHS",DIG100,"T491B105K035AT",KEM500,"Kemet",1,0.111666666666667000,0.000000,0.111667,,0,ELANSR,3000.000000
23-10164-0225,"CAP TANT 2.2UF 10% 35V 1411 RoHS",DIG100,"293D225X9035B2TE3",VIS500,"Vishay",1,0.084300000000000000,0.000000,0.084300,,0,ELANSR,4000.000000
23-10165-0107,"CAP EL SM HYB 100UF 35V 20PCT 105C 6.3MMD 8MMH",DIG100,"EEH-ZK1V101XP",PAN100,"Panasonic",1,0.290000000000000000,0.000000,0.290000,,0,ELANSR,1100.000000
23-10167-0107,"CAP ALUM 100UF 20% 16V 6.3mmD 3.5mmH SMT RoHS",DIG100,"865080343009",WUR500,"Wurth Electronics",1,0.140400000000000000,0.000000,0.140400,,0,ELANSR,40.000000
24-10001-A001,"CHOKE IF 150uH SM DR127  20% RoHS",TTI100,"DR127-151-R",COO500,"Eaton - Electronics Division",1,0.250000000000000000,0.453000,0.264748,,70,ELANSR,859.000000
24-10002-A001,"CHOKE IF 1000uH 10% TH DR0810 RoHS(TR)",COI100,"DR0810-105LF",COI501,"Coilcraft",2,0.250000000000000000,0.283294,0.274392,,49,ELANSR,4380.000000
24-10003-A001,"CHOKE FB 80-158 Ohm AXIAL RoHS",DIG100,"2743007112",FAI500,"Fair-Rite",3,0.073000000000000000,0.098847,0.097972,,35,ELANSR,7903.000000
24-10004-A001,"COIL SWPS 12V 10W KRS10F",DIG100,"62-1079-ND",,,1,18.170000000000000000,19.341000,18.234039,,15,ELANSR,0.000000
24-10006-A001,"COIL LP FILTER 50V 2A ELKE 1207 RoHS",ARR100,"ELK-E103FA",PAN500,"Panasonic",1,0.216200000000000000,0.216200,0.216200,,84,ELANSR,0.000000
24-10007-A001,"Obsolete! CHOKE FB 600Ohm@100MHz 0805 RoHS",DIG100,"2508056017Y0",FAR500,"Fair-Rite Products Corp.",2,0.016000000000000000,0.057379,0.022148,,56,ELANSR,2553.000000
24-10007-A002,"CHOKE FB 600 Ohm@100MHz 1.5A 1206 RoHS",TTI100,"MI1206K601R-10",LAI500,"Laird Technologies",2,0.021200000000000000,0.014600,0.037345,,154,ELANSR,4069.000000
24-10007-A003,"CHOKE FB 600 Ohm@100MHz 3KOhmPost 180MHz XOVER 0805 RoHS",DIG100,"742792042",,,1,0.133000000000000000,0.133000,0.133000,,0,ELANSR,250.000000
24-10007-A004,"CHOKE FB 600 Ohm@100MHz 0.5A 0603 RoHS",DIG100,"MMZ1608R601ATA00",TDK500,"TDK Corporation",4,0.030500000000000000,0.000000,0.032313,,0,ELANSR,1508.000000
24-10008-A001,"CHOKE FB 4.7uH 580mA 20% 0805 RoHS",AVN100,"CB2012T4R7M",TAI500,"Taiyo Yuden",1,0.107000000000000000,0.058820,0.058820,,28,ELANSR,1875.000000
24-10009-A001,"CHOKE IF 100uH 20% SM DR127-101 RoHS",TTI100,"DR127-101-R",COO500,"Cooper Bussman",1,0.447000000000000000,0.371398,0.519344,,70,ELANSR,943.000000
